"create_date","update_date","coherence","geom","height","lat","lon","ordering","geom_4326","periodic_properties","old_scatterer_id","scatterer_id"
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.96","0101000020110F000031BAC7426B993C41F02D7338582D5341","27.1","41.100447","16.836973",911623909,"0101000020E610000090A2CEDC43D630409CFD8172DB8C4440","{""g"": {""a"": 2.1355, ""v"": -0.5, ""an"": 0.0533}, ""ly"": {""a"": 0.8858, ""v"": 0.5172, ""an"": 0.0233}}",1190197117,711263712
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.82","0101000020110F000090F805045F993C4130C8CFBC582D5341","32.5","41.100461","16.836863",370986340,"0101000020E6100000823B50A73CD6304001C3F2E7DB8C4440","{""g"": {""a"": 11.2885, ""v"": -1.5, ""an"": 0.2951}, ""ly"": {""a"": 0.182, ""v"": 0.9355, ""an"": 0.0048}}",1190197120,711263709
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.7","0101000020110F0000581FCB976A993C410B82E741582D5341","21.3","41.100448","16.836967",1160159792,"0101000020E6100000CCD4247843D630406C79E57ADB8C4440","{""g"": {""a"": 16.9243, ""v"": 2.0, ""an"": 0.4440}, ""ly"": {""a"": 2.3302, ""v"": 0.4331, ""an"": 0.0614}}",1190197123,711263706
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.96","0101000020110F000090EE893C5E993C416C1C44C6582D5341","26.7","41.100462","16.836856",2126031098,"0101000020E61000001D76DF313CD63040D13E56F0DB8C4440","{""g"": {""a"": 2.0621, ""v"": 0.0, ""an"": 0.0514}, ""ly"": {""a"": 0.9539, ""v"": -0.325, ""an"": 0.0251}}",1190197126,711263703
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.9","0101000020110F000007D82FC756993C419DBEE611592D5341","28.7","41.10047","16.836789",1763372550,"0101000020E61000000DA7CCCD37D63040541D7233DC8C4440","{""g"": {""a"": 2.5248, ""v"": -0.5, ""an"": 0.0636}, ""ly"": {""a"": 1.2647, ""v"": 0.3675, ""an"": 0.0333}}",1190197130,711263699
"2020-05-14 19:39:32.698752","2020-11-11 16:52:55.562073","0.95","0101000020110F0000B1F2D2D03A923C419F052E0C4E2E5341","26.1","41.107103","16.82044",491288415,"0101000020E61000008B54185B08D23040D926158DB58D4440","{""g"": {""a"": 3.7216, ""v"": 0.0, ""an"": 0.0952}, ""ly"": {""a"": 1.7549, ""v"": -0.6226, ""an"": 0.0462}}",1190207925,711253055
"2020-05-14 19:39:32.698752","2020-11-11 16:52:55.562073","0.59","0101000020110F0000A31AC3EE3D923C411ABA5BE64D2E5341","20.8","41.107099","16.820468",972616952,"0101000020E61000001F6ADB300AD230409737876BB58D4440","{""g"": {""a"": 7.7772, ""v"": -0.5, ""an"": 0.2023}, ""ly"": {""a"": 0.0112, ""v"": 1.3332, ""an"": 0.0003}}",1190207932,711253048
"2020-05-14 19:39:32.698752","2020-11-11 16:52:55.562073","0.77","0101000020110F000092D5658EEB913C41D53CB555512E5341","34","41.107192","16.819728",671763921,"0101000020E6100000919DB7B1D9D130404832AB77B88D4440","{""g"": {""a"": 4.676, ""v"": -0.5, ""an"": 0.1204}, ""ly"": {""a"": 1.1448, ""v"": 1.5422, ""an"": 0.0301}}",1190207988,711252993
"2020-05-14 19:39:32.698752","2020-11-11 16:52:55.562073","0.76","0101000020110F000047CF7637E8913C41D98B877B512E5341","33.2","41.107196","16.819698",1605831388,"0101000020E6100000BB9866BAD7D130408A213999B88D4440","{""g"": {""a"": 5.4744, ""v"": 0.0, ""an"": 0.1415}, ""ly"": {""a"": 3.2987, ""v"": -0.122, ""an"": 0.0869}}",1190207995,711252986
"2020-05-14 19:39:32.698752","2020-11-11 16:52:55.562073","0.78","0101000020110F00006F0C8A6EE4913C4108DB59A1512E5341","32.6","41.1072","16.819664",497888278,"0101000020E610000063B5F97FD5D13040CB10C7BAB88D4440","{""g"": {""a"": 18.1216, ""v"": 0.5, ""an"": 0.4756}, ""ly"": {""a"": 1.2515, ""v"": 1.0989, ""an"": 0.0330}}",1190208001,711252980
"2020-05-14 19:39:32.698752","2020-11-11 16:52:55.562073","0.8","0101000020110F000032DEAAF9DD913C41D379FEEC512E5341","34","41.107208","16.819606",1741491979,"0101000020E6100000FA9AE5B2D1D130404EEFE2FDB88D4440","{""g"": {""a"": 13.6625, ""v"": 0.0, ""an"": 0.3578}, ""ly"": {""a"": 1.8454, ""v"": 1.4383, ""an"": 0.0486}}",1190208007,711252974
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.55","0101000020110F0000B35340E770983C4131F581B5622D5341","34.1","41.100731","16.834724",615424323,"0101000020E6100000B22FD978B0D53040C158DFC0E48C4440","{""g"": {""a"": 4.7548, ""v"": -2.5, ""an"": 0.1225}, ""ly"": {""a"": 4.1298, ""v"": -2.6986, ""an"": 0.1088}}",1190197202,711263627
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.68","0101000020110F000050AC658E69983C418B02990A632D5341","23.5","41.10074","16.834658",1342185943,"0101000020E610000043588D25ACD5304014B35E0CE58C4440","{""g"": {""a"": 7.0695, ""v"": 0.0, ""an"": 0.1836}, ""ly"": {""a"": 1.531, ""v"": 2.6433, ""an"": 0.0403}}",1190197206,711263623
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.76","0101000020110F00004993A9325C983C41791A6A98632D5341","26.5","41.100755","16.834538",1414412447,"0101000020E6100000ED444948A4D5304049F4328AE58C4440","{""g"": {""a"": 3.2681, ""v"": -0.5, ""an"": 0.0832}, ""ly"": {""a"": 0.8638, ""v"": -1.3426, ""an"": 0.0227}}",1190197210,711263619
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.69","0101000020110F0000F76982B84A983C412C910C4C642D5341","35.5","41.100774","16.834381",227850713,"0101000020E61000005E6743FE99D53040C0249529E68C4440","{""g"": {""a"": 7.6542, ""v"": 0.0, ""an"": 0.1991}, ""ly"": {""a"": 5.9635, ""v"": -4.7411, ""an"": 0.1570}}",1190197215,711263614
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.76","0101000020110F000069C17CD54B983C41FE399842642D5341","25.2","41.100773","16.834391",1595421488,"0101000020E6100000A51309A69AD53040EFA83121E68C4440","{""g"": {""a"": 3.8659, ""v"": 1.5, ""an"": 0.0990}, ""ly"": {""a"": 0.2366, ""v"": 2.8528, ""an"": 0.0062}}",1190197220,711263610
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.88","0101000020110F0000061AA27C44983C41A9F33A8E642D5341","27.2","41.100781","16.834325",1047339396,"0101000020E6100000363CBD5296D5304072874D64E68C4440","{""g"": {""a"": 4.828, ""v"": 0.5, ""an"": 0.1244}, ""ly"": {""a"": 2.5342, ""v"": 2.2374, ""an"": 0.0667}}",1190197224,711263606
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.94","0101000020110F00007D0348073D983C41420552E3642D5341","29.2","41.10079","16.834258",1504407649,"0101000020E6100000266DAAEE91D53040C6E1CCAFE68C4440","{""g"": {""a"": 2.9929, ""v"": 0.0, ""an"": 0.0760}, ""ly"": {""a"": 0.9359, ""v"": 1.3997, ""an"": 0.0246}}",1190197227,711263603
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.94","0101000020110F00004DAD787433983C4174C6514B652D5341","32.7","41.100801","16.834172",1890083835,"0101000020E6100000293DD34B8CD53040B933130CE78C4440","{""g"": {""a"": 0.9625, ""v"": 0.0, ""an"": 0.0223}, ""ly"": {""a"": 0.5657, ""v"": -0.7586, ""an"": 0.0149}}",1190197230,711263600
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.97","0101000020110F0000FDD908E9FD973C417B559682672D5341","29","41.100861","16.833691",1399557000,"0101000020E610000034F8FBC56CD530408F386403E98C4440","{""g"": {""a"": 3.0661, ""v"": 0.0, ""an"": 0.0779}, ""ly"": {""a"": 2.4762, ""v"": -0.9958, ""an"": 0.0652}}",1190197278,711263552
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.73","0101000020110F00008F39182996973C412B2737DE6B2D5341","19.3","41.100979","16.832759",996395206,"0101000020E61000001D739EB12FD53040994A3FE1EC8C4440","{""g"": {""a"": 8.0454, ""v"": 1.5, ""an"": 0.2094}, ""ly"": {""a"": 8.0454, ""v"": 8.9948, ""an"": 0.2119}}",1190197381,711263449
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.73","0101000020110F00004BE8009181973C41442BABB76C2D5341","30.4","41.101002","16.832574",1703376466,"0101000020E6100000FA7FD59123D53040516A2FA2ED8C4440","{""g"": {""a"": 6.0099, ""v"": 0.0, ""an"": 0.1557}, ""ly"": {""a"": 1.5183, ""v"": -1.1465, ""an"": 0.0400}}",1190197386,711263444
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.59","0101000020110F0000A76227FF79973C419B4FC20C6D2D5341","32.6","41.101011","16.832506",226418085,"0101000020E610000049B9FB1C1FD53040A4C4AEEDED8C4440","{""g"": {""a"": 4.3762, ""v"": -0.5, ""an"": 0.1125}, ""ly"": {""a"": 0.035, ""v"": -0.1372, ""an"": 0.0009}}",1190197391,711263439
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.84","0101000020110F00001D56495173973C413D1B65586D2D5341","34","41.101019","16.832446",340194449,"0101000020E61000009FAF592E1BD5304027A3CA30EE8C4440","{""g"": {""a"": 5.9587, ""v"": -1.0, ""an"": 0.1543}, ""ly"": {""a"": 1.6339, ""v"": -1.4393, ""an"": 0.0430}}",1190197396,711263434
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.95","0101000020110F000044B1D0DE71973C41BC74D9616D2D5341","31.9","41.10102","16.832433",1205223515,"0101000020E6100000761C3F541AD53040F71E2E39EE8C4440","{""g"": {""a"": 3.8538, ""v"": -0.5, ""an"": 0.0987}, ""ly"": {""a"": 2.3543, ""v"": -1.7654, ""an"": 0.0620}}",1190197402,711263429
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.96","0101000020110F0000B9CCE24E6E973C41D2DAAA876D2D5341","31.2","41.101024","16.832401",44577533,"0101000020E61000005F28603B18D53040390EBC5AEE8C4440","{""g"": {""a"": 4.3081, ""v"": 0.0, ""an"": 0.1107}, ""ly"": {""a"": 2.1375, ""v"": -1.8206, ""an"": 0.0563}}",1190197408,711263423
"2020-05-14 19:39:32.698773","2020-11-11 16:52:55.562073","0.89","0101000020110F000055437C4C69973C4133F464C06D2D5341","31.6","41.10103","16.832356",1145594754,"0101000020E61000001FA1664815D530401BF5108DEE8C4440","{""g"": {""a"": 3.7671, ""v"": 0.0, ""an"": 0.0964}, ""ly"": {""a"": 3.4335, ""v"": -2.1436, ""an"": 0.0904}}",1190197413,711263418
"2020-05-14 19:39:32.740978","2020-11-11 16:52:55.56203","0.56","0101000020110F0000EBF6F534BA903C41A653AD7A412C5341","52.1","41.092899","16.816985",188354110,"0101000020E61000009352D0ED25D13040626A4B1DE48B4440","{""g"": {""a"": 9.5882, ""v"": 0.5, ""an"": 0.2475}, ""ly"": {""a"": 1.6047, ""v"": 3.6308, ""an"": 0.0494}}",1189575717,711877081
"2020-05-14 19:39:32.740978","2020-11-11 16:52:55.56203","0.57","0101000020110F0000D61E67A65C953C41AD14EC36752C5341","44.4","41.0943","16.827643",699062813,"0101000020E610000069C36169E0D33040A301BC05128C4440","{""g"": {""a"": 15.3802, ""v"": -0.5, ""an"": 0.3986}, ""ly"": {""a"": 15.3802, ""v"": -10.977, ""an"": 0.4733}}",1189575794,711877004
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.85","0101000020110F00008C21FE7F47A53C41E39381E2D82C5341","27.1","41.096999","16.864248",1037479715,"0101000020E610000027A25F5B3FDD3040525F96766A8C4440","{""g"": {""a"": 5.1824, ""v"": -0.5, ""an"": 0.1338}, ""ly"": {""a"": 1.7694, ""v"": 0.5823, ""an"": 0.0466}}",1190194906,711265879
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.77","0101000020110F0000C404B5B33CA53C4164FFF353D92C5341","31.4","41.097011","16.864151",1901642979,"0101000020E610000042CEFBFF38DD3040172D40DB6A8C4440","{""g"": {""a"": 3.9833, ""v"": -1.0, ""an"": 0.1021}, ""ly"": {""a"": 3.9833, ""v"": 1.9775, ""an"": 0.1049}}",1190194912,711265873
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.65","0101000020110F0000568A82732DA53C415A6FABF4D92C5341","38.8","41.097028","16.864014",1563464877,"0101000020E61000004149810530DD3040ED65DB696B8C4440","{""g"": {""a"": 9.1301, ""v"": 0.0, ""an"": 0.2381}, ""ly"": {""a"": 1.0228, ""v"": 2.5695, ""an"": 0.0269}}",1190194918,711265867
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.64","0101000020110F000039164B5C38A53C41EB013983D92C5341","28.2","41.097016","16.864112",1911287153,"0101000020E6100000C614AC7136DD3040299831056B8C4440","{""g"": {""a"": 13.4264, ""v"": 2.0, ""an"": 0.3516}, ""ly"": {""a"": 6.6944, ""v"": 0.6715, ""an"": 0.1763}}",1190194924,711265861
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.56","0101000020110F0000ACA149A80EA33C41A365C3BDF02C5341","68.6","41.097645","16.859138",449888346,"0101000020E610000038C0CC77F0DB304018CFA0A17F8C4440","{""g"": {""a"": 3.3384, ""v"": 1.0, ""an"": 0.0851}, ""ly"": {""a"": 0.139, ""v"": -0.8473, ""an"": 0.0037}}",1190195197,711265591
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.66","0101000020110F0000ABBFBDFE10A33C41AEB866A1F02C5341","63.9","41.097642","16.859159",1960742262,"0101000020E610000066101FD8F1DB3040A75B76887F8C4440","{""g"": {""a"": 5.547, ""v"": 1.0, ""an"": 0.1434}, ""ly"": {""a"": 0.6721, ""v"": 0.3772, ""an"": 0.0177}}",1190195201,711265587
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.79","0101000020110F0000BE644E1540A33C4152D756ACEE2C5341","25","41.097589","16.859582",1886111721,"0101000020E6100000F33AE2900DDC304084B9DDCB7D8C4440","{""g"": {""a"": 6.3458, ""v"": -1.0, ""an"": 0.1645}, ""ly"": {""a"": 6.3458, ""v"": -0.1197, ""an"": 0.1671}}",1190195207,711265581
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.71","0101000020110F00006268CFB326A33C412B5481BEEF2C5341","39.5","41.097618","16.859354",584921157,"0101000020E6100000D1AFAD9FFEDB30401EC022BF7E8C4440","{""g"": {""a"": 5.2357, ""v"": -1.0, ""an"": 0.1352}, ""ly"": {""a"": 0.793, ""v"": -5.2496, ""an"": 0.0209}}",1190195212,711265576
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.9","0101000020110F0000EBD612B6B4A23C41E1CA868BF42C5341","27.1","41.097748","16.85833",1143957939,"0101000020E6100000F92CCF83BBDB3040ED9FA701838C4440","{""g"": {""a"": 3.0544, ""v"": 0.5, ""an"": 0.0776}, ""ly"": {""a"": 3.0544, ""v"": 1.4618, ""an"": 0.0804}}",1190195233,711265555
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.72","0101000020110F000076CFF8D4B9A23C413F6BCD52F42C5341","20.5","41.097742","16.858376",966776881,"0101000020E6100000DAAB8F87BEDB30400AB952CF828C4440","{""g"": {""a"": 9.8823, ""v"": 0.0, ""an"": 0.2579}, ""ly"": {""a"": 3.5083, ""v"": 4.8391, ""an"": 0.0924}}",1190195236,711265552
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.88","0101000020110F0000B076C75BAAA23C412E8BF9FCF42C5341","28.1","41.09776","16.858237",522577015,"0101000020E61000009737876BB5DB3040B16D5166838C4440","{""g"": {""a"": 1.5656, ""v"": -0.5, ""an"": 0.0383}, ""ly"": {""a"": 0.9375, ""v"": -3.7644, ""an"": 0.0247}}",1190195240,711265548
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.63","0101000020110F000082F807AB9DA23C418CC25481F52C5341","33.7","41.097774","16.858123",1605380585,"0101000020E610000006F2ECF2ADDB30401633C2DB838C4440","{""g"": {""a"": 6.1369, ""v"": -0.5, ""an"": 0.1590}, ""ly"": {""a"": 5.3479, ""v"": -5.3091, ""an"": 0.1408}}",1190195243,711265545
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.61","0101000020110F00005B9304569EA23C41B087E077F52C5341","26.9","41.097773","16.858129",1518300183,"0101000020E6100000CBBF9657AEDB304045B75ED3838C4440","{""g"": {""a"": 8.7566, ""v"": -1.0, ""an"": 0.2282}, ""ly"": {""a"": 6.1298, ""v"": -1.2776, ""an"": 0.1614}}",1190195247,711265541
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.6","0101000020110F0000032931627CA23C41C48695E8F62C5341","31.6","41.097812","16.857824",214079764,"0101000020E610000052B9895A9ADB30400394861A858C4440","{""g"": {""a"": 7.8975, ""v"": 0.0, ""an"": 0.2055}, ""ly"": {""a"": 3.9857, ""v"": -6.0368, ""an"": 0.1050}}",1190195251,711265537
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.6","0101000020110F00002B7A3C287AA23C4144FD7DFBF62C5341","26.9","41.097814","16.857804",556091299,"0101000020E6100000C460FE0A99DB3040A48B4D2B858C4440","{""g"": {""a"": 6.8933, ""v"": -0.5, ""an"": 0.1790}, ""ly"": {""a"": 3.0116, ""v"": 1.7012, ""an"": 0.0793}}",1190195255,711265533
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.57","0101000020110F0000AF3176CD6EA23C4165006576F72C5341","15.9","41.097827","16.857702",975261355,"0101000020E6100000BBB6B75B92DB304039D55A98858C4440","{""g"": {""a"": 8.9371, ""v"": -1.0, ""an"": 0.2330}, ""ly"": {""a"": 0.4265, ""v"": 3.6471, ""an"": 0.0112}}",1190195259,711265529
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.58","0101000020110F00000E7A305663A23C411F054CF1F72C5341","20.7","41.09784","16.857599",384913478,"0101000020E61000001215AA9B8BDB3040CD1E6805868C4440","{""g"": {""a"": 3.6915, ""v"": -0.5, ""an"": 0.0944}, ""ly"": {""a"": 0.4694, ""v"": 0.6865, ""an"": 0.0124}}",1190195263,711265525
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.72","0101000020110F00005335F76B55A23C415EBE8F88F82C5341","17.7","41.097856","16.857474",413967498,"0101000020E6100000992B836A83DB3040D3DB9F8B868C4440","{""g"": {""a"": 10.2952, ""v"": 1.0, ""an"": 0.2689}, ""ly"": {""a"": 0.7487, ""v"": 0.1313, ""an"": 0.0197}}",1190195270,711265518
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.83","0101000020110F00008CF0BD8147A23C41027AD31FF92C5341","24.2","41.097872","16.857349",1011427072,"0101000020E610000020425C397BDB3040D998D711878C4440","{""g"": {""a"": 6.598, ""v"": 1.0, ""an"": 0.1712}, ""ly"": {""a"": 0.8453, ""v"": -1.2648, ""an"": 0.0223}}",1190195277,711265511
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.56","0101000020110F0000FADE1B0735A23C41F9635CE6F92C5341","21","41.097893","16.857183",1459988889,"0101000020E6100000EAAF575870DB3040F0C000C2878C4440","{""g"": {""a"": 8.4488, ""v"": -0.5, ""an"": 0.2201}, ""ly"": {""a"": 2.0977, ""v"": -4.7662, ""an"": 0.0552}}",1190195283,711265505
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.67","0101000020110F0000F02A572E10A23C4159446E73FB2C5341","27.9","41.097935","16.856852",476382105,"0101000020E61000001F8315A75ADB30401F115322898C4440","{""g"": {""a"": 10.6267, ""v"": 1.0, ""an"": 0.2776}, ""ly"": {""a"": 8.0473, ""v"": -5.76, ""an"": 0.2119}}",1190195290,711265498
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.65","0101000020110F00002A5A4989E0A13C41980FF371FD2C5341","29.4","41.097989","16.856424",1607839329,"0101000020E61000006F826F9A3EDB3040122F4FE78A8C4440","{""g"": {""a"": 3.8191, ""v"": 0.0, ""an"": 0.0978}, ""ly"": {""a"": 1.2965, ""v"": -0.4879, ""an"": 0.0341}}",1190195294,711265494
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.92","0101000020110F00002C32596BDDA13C415AC64F8EFD2C5341","28.4","41.097992","16.856396",203781199,"0101000020E6100000DB6CACC43CDB304083A279008B8C4440","{""g"": {""a"": 1.8119, ""v"": -0.5, ""an"": 0.0448}, ""ly"": {""a"": 0.1008, ""v"": -2.8795, ""an"": 0.0027}}",1190195298,711265490
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.59","0101000020110F0000E15A44CB7CA13C41552E429E012D5341","38.8","41.098102","16.855528",1216487359,"0101000020E6100000F2CF0CE203DB30400AD6389B8E8C4440","{""g"": {""a"": 8.4852, ""v"": -0.5, ""an"": 0.2210}, ""ly"": {""a"": 6.1411, ""v"": 5.4637, ""an"": 0.1617}}",1190195334,711265454
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.63","0101000020110F0000B90939057FA13C416AB2598B012D5341","27.8","41.0981","16.855548",1132791626,"0101000020E61000008028983105DB30406ADE718A8E8C4440","{""g"": {""a"": 7.6951, ""v"": 0.0, ""an"": 0.2002}, ""ly"": {""a"": 3.283, ""v"": 0.6708, ""an"": 0.0865}}",1190195338,711265450
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.63","0101000020110F000030FD5A5778A13C41526487CD012D5341","29.3","41.098107","16.855488",959927574,"0101000020E6100000D61EF64201DB30401C412AC58E8C4440","{""g"": {""a"": 9.0469, ""v"": -0.5, ""an"": 0.2359}, ""ly"": {""a"": 2.9375, ""v"": -3.5651, ""an"": 0.0774}}",1190195341,711265447
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.64","0101000020110F0000574E661D76A13C416B1EE4E9012D5341","27.7","41.09811","16.855468",1801408517,"0101000020E610000047C66AF3FFDA30408DB454DE8E8C4440","{""g"": {""a"": 8.2914, ""v"": -1.0, ""an"": 0.2159}, ""ly"": {""a"": 0.0821, ""v"": -5.125, ""an"": 0.0022}}",1190195345,711265443
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.61","0101000020110F000030F3DE8F77A13C415AA2FBD6012D5341","23.5","41.098108","16.855481",1716070033,"0101000020E6100000715985CD00DB3040EDBC8DCD8E8C4440","{""g"": {""a"": 9.9597, ""v"": -3.0, ""an"": 0.2600}, ""ly"": {""a"": 0.3037, ""v"": -1.5586, ""an"": 0.0080}}",1190195350,711265438
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.83","0101000020110F0000D4F65F2E5EA13C412CAD26E9022D5341","34.8","41.098137","16.855253",2045078878,"0101000020E61000004FCE50DCF1DA304087C3D2C08F8C4440","{""g"": {""a"": 5.9559, ""v"": 0.0, ""an"": 0.1542}, ""ly"": {""a"": 5.9559, ""v"": 1.21, ""an"": 0.1568}}",1190195355,711265433
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.83","0101000020110F0000C378AC4F68A13C4169002881022D5341","24.7","41.098126","16.855344",1627072308,"0101000020E61000006FD40AD3F7DA304093718C648F8C4440","{""g"": {""a"": 4.977, ""v"": -0.5, ""an"": 0.1284}, ""ly"": {""a"": 4.977, ""v"": 0.9923, ""an"": 0.1311}}",1190195360,711265428
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.72","0101000020110F000075C29D346BA13C41AE07575B022D5341","19.6","41.098122","16.85537",800479618,"0101000020E6100000C2FA3F87F9DA30405182FE428F8C4440","{""g"": {""a"": 7.4402, ""v"": -1.0, ""an"": 0.1934}, ""ly"": {""a"": 4.8928, ""v"": 2.0061, ""an"": 0.1288}}",1190195365,711265423
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.83","0101000020110F0000F342A72750A13C413D936A80032D5341","22.6","41.098153","16.855127",623546599,"0101000020E610000035ED629AE9DA30408D800A47908C4440","{""g"": {""a"": 8.514, ""v"": 0.5, ""an"": 0.2218}, ""ly"": {""a"": 8.514, ""v"": -3.2159, ""an"": 0.2242}}",1190195373,711265415
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.61","0101000020110F00008B3CACFE35A13C411CE9099C042D5341","31.2","41.098183","16.854892",1767256499,"0101000020E6100000AE9CBD33DADA3040F702B342918C4440","{""g"": {""a"": 9.5798, ""v"": -0.5, ""an"": 0.2500}, ""ly"": {""a"": 5.3521, ""v"": -1.1011, ""an"": 0.1409}}",1190195377,711265411
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.56","0101000020110F0000BCF2AE471CA13C41720835AE052D5341","45.6","41.098212","16.854661",585753531,"0101000020E6100000AA2A3410CBDA30409109F835928C4440","{""g"": {""a"": 13.5449, ""v"": -1.0, ""an"": 0.3547}, ""ly"": {""a"": 1.3996, ""v"": 0.4064, ""an"": 0.0369}}",1190195381,711265407
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.71","0101000020110F00005445FD3B3FA13C418F370B34042D5341","18.5","41.098172","16.854975",81443537,"0101000020E6100000C9E53FA4DFDA304003B16CE6908C4440","{""g"": {""a"": 14.7301, ""v"": 0.0, ""an"": 0.3860}, ""ly"": {""a"": 0.0149, ""v"": -1.9507, ""an"": 0.0004}}",1190195385,711265403
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.93","0101000020110F00000044C6DF30A13C41E7224FCB042D5341","25.3","41.098188","16.854846",1138073034,"0101000020E6100000CD1DFD2FD7DA3040096EA46C918C4440","{""g"": {""a"": 3.6388, ""v"": 0.0, ""an"": 0.0930}, ""ly"": {""a"": 2.8875, ""v"": -2.1795, ""an"": 0.0760}}",1190195388,711265400
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.94","0101000020110F0000D9F2BA1933A13C415AA566B8042D5341","20.6","41.098186","16.854866",799833296,"0101000020E61000005C76887FD8DA30406876DD5B918C4440","{""g"": {""a"": 3.1347, ""v"": 0.5, ""an"": 0.0797}, ""ly"": {""a"": 0.2645, ""v"": 0.3061, ""an"": 0.0070}}",1190195393,711265395
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.87","0101000020110F0000B2A1AF5335A13C41DA277EA5042D5341","15.9","41.098184","16.854886",637534836,"0101000020E6100000EACE13CFD9DA3040C87E164B918C4440","{""g"": {""a"": 2.1659, ""v"": 0.5, ""an"": 0.0541}, ""ly"": {""a"": 0.9614, ""v"": 0.359, ""an"": 0.0253}}",1190195397,711265391
"2020-05-14 19:39:32.569711","2020-11-11 16:52:55.562073","0.56","0101000020110F000011CCF58527A13C411DD64D33052D5341","22.1","41.098199","16.854762",2113334390,"0101000020E610000012DDB3AED1DA3040FDBFEAC8918C4440","{""g"": {""a"": 12.6348, ""v"": 0.5, ""an"": 0.3307}, ""ly"": {""a"": 12.6348, ""v"": -6.1507, ""an"": 0.3327}}",1190195401,711265387
